500001: Augusta,_Wi
500823: Augustine_Mahiga
500824: Augustine_Matthews
500825: Augustine_Moi_Van_Nguyen
500826: Augustine_Moreto_y_Cabaña
500827: Augustine_Mound
500828: Augustine_Mrema
500829: Augustine_Nguyen_Lac_Hoa
500830: Augustine_O'Donnell
500831: Augustine_Okocha
500832: Augustine_Ong
500833: Augustine_Order
500834: Augustine_P._Mahiga
500835: Augustine_Phillips
500836: Augustine_Podmore_Williams
500837: Augustine_Prevost
500838: Augustine_Reding
500839: Augustine_Sanchez
500840: Augustine_Schinner
500841: Augustine_Schoeffler
500842: Augustine_Schoffler
500843: Augustine_Shepperd
500844: Augustine_Simo
500845: Augustine_Skinner
500846: Augustine_Susanne_Brohan
500847: Augustine_Tolton
500848: Augustine_Ukattah
500849: Augustine_United_Church
500850: Augustine_Van_De_Vyver
500851: Augustine_Van_de_Vyver
500852: Augustine_Volcano
500853: Augustine_Warner
500854: Augustine_Warner_Robins
500855: Augustine_Washington
500856: Augustine_Washington,_Jr.
500857: Augustine_Webster
500858: Augustine_Webster_(Saint)
500859: Augustine_William_Shelton_Agar
500860: Augustine_Willie_Dominguez
500861: Augustine_baker
500862: Augustine_band_of_Cahuilla_Indians
500863: Augustine_band_of_cahuilla_indians
500864: Augustine_de_Iturbide
500865: Augustine_de_Lestrange
500866: Augustine_heard_and_co
500867: Augustine_heard_and_co.
500868: Augustine_heard_and_company
500869: Augustine_of_Biella
500870: Augustine_of_Canterbury
500871: Augustine_of_Hippo
500872: Augustine_of_Kent
500873: Augustine_of_Nidaros
500874: Augustine_of_Trondheim
500875: Augustine_of_canterbury
500876: Augustine_of_hippo
500877: Augustine_the_Irish
500878: Augustiner
500879: Augustiner_Braeu
500880: Augustiner_Brau
500881: Augustiner_Bräu
500882: Augustinerbraeu
500883: Augustinerbrau
500884: Augustinerbräu
500885: Augustinerkirche
500886: Augustinerkirche_(Vienna)
500887: Augustines
500888: Augustinho_Neto
500889: Augustini
500890: Augustinian
500891: Augustinian_Canons
500892: Augustinian_Canons_Regular
500893: Augustinian_Eremites
500894: Augustinian_Friars
500895: Augustinian_Friars_Saint_Monicas
500896: Augustinian_Hermit
500897: Augustinian_Hermits
500898: Augustinian_Order
500899: Augustinian_Order_of_Regular_Canons
500900: Augustinian_Province_of_Sto._Nino_de_Cebu,_Philippines
500901: Augustinian_Province_of_Sto._Niño_de_Cebu,_Philippines
500902: Augustinian_Province_of_the_Most_Holy_Name_of_Jesus_of_the_Philippines
500903: Augustinian_Recollects
500904: Augustinian_Rule
500905: Augustinian_Sisters,_Servants_of_Jesus_and_Mary
500906: Augustinian_canon
500907: Augustinian_canons
500908: Augustinian_era
500909: Augustinian_hermit
500910: Augustinian_hermits
500911: Augustinian_hypothesis
500912: Augustinian_monk
500913: Augustinian_nun
500914: Augustinian_nuns
500915: Augustinian_province_of_the_most_holy_name_of_jesus_of_the_philippines
500916: Augustinian_values
500917: Augustinians
500918: Augustinians_of_the_Assumption
500919: Augustinianum
500920: Augustinism
500921: Augustino
500922: Augustino_Oldoini
500923: Augustino_Viccini_Special_School
500924: Augustinopolis
500925: Augustinos_Kapodistrias
500926: Augustins
500927: Augustinus
500928: Augustinus,_Antonius
500929: Augustinus-Verein
500930: Augustinus-Verein,_The
500931: Augustinus_(disambiguation)
500932: Augustinus_Apostolus_Anglorum
500933: Augustinus_Bludau
500934: Augustinus_Hibernicus
500935: Augustinus_Niphus
500936: Augustinus_Roskovanyi
500937: Augustinus_Roskoványi
500938: Augustinus_Rotundus
500939: Augustinus_Triumphus
500940: Augustinus_Triumphus_de_Ancona
500941: Augustinus_de_Ancona
500942: Augustinus_de_Lestrange_Dubosc
500943: Augustinus_of_Ancona
500944: Augustinus_von_Hippo
500945: Augustinusga
500946: Augustinópolis
500947: Augustly
500948: Augustness
500949: Augusto
500950: Augusto,_Duke_of_Coimbra
500951: Augusto_A._Lim
500952: Augusto_Alandy_Lim
500953: Augusto_Alasino
500954: Augusto_Amador
500955: Augusto_Andaveris
500956: Augusto_Anibal
500957: Augusto_Anibal_quer_casar
500958: Augusto_Aníbal
500959: Augusto_Arbizo
500960: Augusto_B._Leguia
500961: Augusto_B._Leguia_y_Salcedo
500962: Augusto_B._Leguía
500963: Augusto_B._Leguía_y_Salcedo
500964: Augusto_Barcia_Trelles
500965: Augusto_Barcía_Trelles
500966: Augusto_Belin
500967: Augusto_Benavides_Canseco
500968: Augusto_Benedico
500969: Augusto_Bernardino_Leguia
500970: Augusto_Bernardino_Leguia_Y_Salcedo
500971: Augusto_Bernardino_Leguia_y_Salcedo
500972: Augusto_Bernardino_Leguía
500973: Augusto_Bernardino_Leguía_y_Salcedo
500974: Augusto_Binelli
500975: Augusto_Boal
500976: Augusto_Bracca
500977: Augusto_C._Sandino
500978: Augusto_C._Sandino_Airport
500979: Augusto_C._Sandino_International_Airport
500980: Augusto_Cabrita
500981: Augusto_Cardinal_Silj
500982: Augusto_Cardinal_Vargas_Alzamora
500983: Augusto_Cesar_Sandino
500984: Augusto_Cesar_Sandino_International_Airport
500985: Augusto_Cesar_de_Almeida_Vasconcelos_Correia
500986: Augusto_Coello
500987: Augusto_Czartoryski
500988: Augusto_César_Sandino
500989: Augusto_César_Sandino_International_Airport
500990: Augusto_César_de_Almeida_Vasconcelos_Correia
500991: Augusto_Daolio
500992: Augusto_Farfus
500993: Augusto_Farfus_Jr
500994: Augusto_Farfus_Junior
500995: Augusto_Farias
500996: Augusto_Fernández
500997: Augusto_Ferran
500998: Augusto_Ferrán
500999: Augusto_Fraga
501000: Augusto_Fragoso
501001: Augusto_Gansser
501002: Augusto_Gansser-Biaggi
501003: Augusto_Genina
501004: Augusto_Gil
501005: Augusto_Hamann_Rademaker_Gruenewald
501006: Augusto_Hamann_Rademaker_Grunewald
501007: Augusto_Hamann_Rademaker_Grünewald
501008: Augusto_Inacio
501009: Augusto_Inácio
501010: Augusto_Jose_Ramon_Pinochet_Ugarte
501011: Augusto_José_Ramón_Pinochet_Ugarte
501012: Augusto_Lamo_Castillo
501013: Augusto_Leguia
501014: Augusto_Leguia_y_Salcedo
501015: Augusto_Leguía
501016: Augusto_Leguía_y_Salcedo
501017: Augusto_Licks
501018: Augusto_Lim
501019: Augusto_Magli
501020: Augusto_Mainguyague
501021: Augusto_Martinez_Olmedilla
501022: Augusto_Martínez_Olmedilla
501023: Augusto_Matias_Fernandez
501024: Augusto_Matías_Fernández
501025: Augusto_Meyer
501026: Augusto_Midana
501027: Augusto_Monterroso
501028: Augusto_Moreira_de_Oliveira
501029: Augusto_Murri
501030: Augusto_Nicolas_Calderon_Sandino
501031: Augusto_Nicolás_Calderón_Sandino
501032: Augusto_Odone
501033: Augusto_Oliveira_Moreira
501034: Augusto_Oliveira_da_Silva
501035: Augusto_Osorio_Romao
501036: Augusto_Pacheco_Fraga
501037: Augusto_Pangan
501038: Augusto_Perfetti
501039: Augusto_Pestana
501040: Augusto_Pestana,_Brazil
501041: Augusto_Pestana,_RS
501042: Augusto_Pestana,_Rio_Grande_do_Sul
501043: Augusto_Pestana,_Rio_Grande_do_Sul,_Brazil
501044: Augusto_Pestana_(1868-1934)
501045: Augusto_Pestana_(politician)
501046: Augusto_Petró
501047: Augusto_Pinchot
501048: Augusto_Pinoche
501049: Augusto_Pinochet
501050: Augusto_Pinochet's_arrest_and_trial
501051: Augusto_Pinochet's_coup
501052: Augusto_Pinochet's_trial_and_arrest
501053: Augusto_Pinochet_Ugarte
501054: Augusto_Pollastri
501055: Augusto_Polo_Campos
501056: Augusto_Poroso
501057: Augusto_Porozo
501058: Augusto_Pérez_Garmendia
501059: Augusto_Rademaker
501060: Augusto_Recife
501061: Augusto_Righi
501062: Augusto_Roa_Bastos
501063: Augusto_Ruschi_Biological_Reserve
501064: Augusto_Salazar_e_Braganca
501065: Augusto_Salazar_e_Bragança
501066: Augusto_Samuel_Boyd
501067: Augusto_Sandino
501068: Augusto_Severo_International_Airport
501069: Augusto_Silj
501070: Augusto_Stahl
501071: Augusto_Tasso_Fragoso
501072: Augusto_Testa
501073: Augusto_Timoteo_Vandor
501074: Augusto_Torlonia,_3rd_Prince_di_Civitella_Cesi
501075: Augusto_Turati
501076: Augusto_Vandor
501077: Augusto_Vargas_Alzamora
501078: Augusto_Vasconcelos
501079: Augusto_Vera
501080: Augusto_Wheliton
501081: Augusto_and_Michaela_Odone
501082: Augusto_and_michaela_odone
501083: Augusto_arbizo
501084: Augusto_da_Costa
501085: Augusto_da_Silva
501086: Augusto_da_costa
501087: Augusto_da_silva
501088: Augusto_de_Campos
501089: Augusto_de_Lima
501090: Augusto_de_Lima,_Minas_Gerais
501091: Augusto_de_Oliveira_da_Silva
501092: Augusto_de_Vasconcelos
501093: Augusto_de_campos
501094: Augusto_de_lima
501095: Augusto_de_vasconcelos
501096: Augusto_dos_Anjos
501097: Augusto_dos_anjos
501098: Augusto_leguia
501099: Augusto_moreira_de_oliveira
501100: Augusto_odone
501101: Augusto_of_Braganza
501102: Augusto_of_Portugal
501103: Augusto_pinochet
501104: Augusto_testa
501105: Augusto_Álvarez_Rodrich
501106: Augusto_Álvaro_da_Silva
501107: Augustodonum
501108: Augustodunum
501109: Augustodurum
501110: Auguston_Traditional_Elementary_School
501111: Augustonemetum
501112: Augustopol
501113: Augustopolis
501114: Augustopolis_in_Palaestina
501115: Augustow
501116: Augustow_Canal
501117: Augustow_Commune
501118: Augustow_County
501119: Augustow_Forest
501120: Augustow_Governorate
501121: Augustow_Gubernia
501122: Augustow_Guberniya
501123: Augustow_Primeval_Forest
501124: Augustow_Voivodeship
501125: Augustow_Voivodship
501126: Augustow_Wilderness
501127: Augustow_chase_1945
501128: Augustowka
501129: Augustowka,_Lublin_Voivodeship
501130: Augustowo
501131: Augustowo,_Bydgoszcz_County
501132: Augustowo,_Podlaskie_Voivodeship
501133: Augustowo,_Żnin_County
501134: Augustowski
501135: Augusts_Bilensteins
501136: Augusts_Bīlenšteins
501137: Augusts_Caesar
501138: Augusts_Kirhensteins
501139: Augusts_Kirhenšteins
501140: Augusts_Vilis_Abakuks
501141: Augustulus
501142: Augustus
501143: Augustus,_Duke_of_Brunswick-Lueneburg
501144: Augustus,_Duke_of_Brunswick-Luneburg
501145: Augustus,_Duke_of_Brunswick-Lüneburg
501146: Augustus,_Duke_of_Coimbra
501147: Augustus,_Duke_of_Saxe-Gotha-Altenburg
501148: Augustus,_Duke_of_Sussex
501149: Augustus,_Elector_of_Saxony
501150: Augustus,_Emperor_of_Rome
501151: Augustus,_Prince_of_Anhalt-Plötzkau
501152: Augustus_'Porkpie'_Grant
501153: Augustus_(disambiguation)
501154: Augustus_(emperor)
501155: Augustus_(honorific)
501156: Augustus_(novel)
501157: Augustus_(title)
501158: Augustus_A._Beekman
501159: Augustus_A._Chapman
501160: Augustus_A._Hardenbergh
501161: Augustus_Abbott
501162: Augustus_Addison_Gould
501163: Augustus_Agar
501164: Augustus_Aikhomu
501165: Augustus_Akinloye
501166: Augustus_Albert_Hardenbergh
501167: Augustus_Alexander_Savage
501168: Augustus_Alexandria_Chapman
501169: Augustus_Allen
501170: Augustus_Alt
501171: Augustus_Andrewes_Uthwatt
501172: Augustus_Anson
501173: Augustus_Applegarth
501174: Augustus_Applegath
501175: Augustus_Asplet_Le_Gros
501176: Augustus_Aspley_Le_Gros
501177: Augustus_B._Woodward
501178: Augustus_Bachman_Turner
501179: Augustus_Bacon
501180: Augustus_Baldwin
501181: Augustus_Baldwin_Longstreet
501182: Augustus_Bampfylde,_2nd_Baron_Poltimore
501183: Augustus_Beekman
501184: Augustus_Bennet
501185: Augustus_Bennett
501186: Augustus_Berkeley,_4th_Earl_of_Berkeley
501187: Augustus_Berkeley_Paget
501188: Augustus_Bourn
501189: Augustus_Bradford
501190: Augustus_Brandegee
501191: Augustus_Braun_Kinzel
501192: Augustus_Brevoort_Woodward
501193: Augustus_Buchtel
501194: Augustus_Buell
501195: Augustus_Burke
501196: Augustus_C._Baldwin
501197: Augustus_C._Buell
501198: Augustus_C._Dodge
501199: Augustus_C._French
501200: Augustus_C._Hand
501201: Augustus_C._Ludlow
501202: Augustus_Caesar
501203: Augustus_Caesar_Buell
501204: Augustus_Caesar_Dodge
501205: Augustus_Carp,_Esq.
501206: Augustus_Carpenter_Baldwin
501207: Augustus_Case
501208: Augustus_Cavendish-Bentinck
501209: Augustus_Ceasar
501210: Augustus_Chaflin_French
501211: Augustus_Chapdelaine
501212: Augustus_Chapman
501213: Augustus_Chapman_Allen
501214: Augustus_Charles_Gregory
501215: Augustus_Charles_Hobart-Hampden
501216: Augustus_Charles_Lennox_Fitzroy,_7th_Duke_of_Grafton
501217: Augustus_Charles_Newman
501218: Augustus_Charles_Pugin
501219: Augustus_Christian_Frederick,_Duke_of_Anhalt-Köthen
501220: Augustus_Cincinnatus_Hand
501221: Augustus_Clarke
501222: Augustus_Cole
501223: Augustus_Craven
501224: Augustus_Cutler
501225: Augustus_Czartoryski
501226: Augustus_D._Juilliard
501227: Augustus_D._Waller
501228: Augustus_Daniel
501229: Augustus_Daniel_Imms
501230: Augustus_DeMorgan
501231: Augustus_De_Morgan
501232: Augustus_Desire_Waller
501233: Augustus_Desiré_Waller
501234: Augustus_Dodge
501235: Augustus_Drum
501236: Augustus_Dunbier
501237: Augustus_E._H._Love
501238: Augustus_E._John
501239: Augustus_E._Maxwell
501240: Augustus_E._Thomas
501241: Augustus_E._Willson
501242: Augustus_E_Maxwell
501243: Augustus_Earle
501244: Augustus_Edward_Hough_Love
501245: Augustus_Edwin_John
501246: Augustus_Edwin_Mulready
501247: Augustus_Egg
501248: Augustus_Ellis
501249: Augustus_Emmet_Maxwell
501250: Augustus_Emmett_Maxwell
501251: Augustus_Everett_Willson
501252: Augustus_F._Allen
501253: Augustus_F._Goodridge
501254: Augustus_F._Hawkins
501255: Augustus_F._Kountze
501256: Augustus_Fanno_Farmhouse
501257: Augustus_Ferdinand_of_Prussia
501258: Augustus_Fink-Nottle
501259: Augustus_FitzGerald,_3rd_Duke_of_Leinster
501260: Augustus_FitzRoy
501261: Augustus_FitzRoy,_3rd_Duke_of_Grafton
501262: Augustus_FitzRoy,_7th_Duke_of_Grafton
501263: Augustus_Fitzroy,_3rd_Duke_of_Grafton
501264: Augustus_Frank
501265: Augustus_Frederick
501266: Augustus_Frederick,_1st_Duke_of_Sussex
501267: Augustus_Frederick,_Duke_of_Sussex
501268: Augustus_Frederick_Adolphus_Greeves
501269: Augustus_Frederick_D’Este
501270: Augustus_Frederick_FitzGerald,_3rd_Duke_of_Leinster
501271: Augustus_Frederick_George_Warwick_Bampfylde,_2nd_Baron_Poltimore
501272: Augustus_Frederick_Keppel,_5th_Earl_of_Albemarle
501273: Augustus_Frederick_Sherman
501274: Augustus_Frederick_of_Great_Britain
501275: Augustus_Frederick_of_the_United_Kingdom
501276: Augustus_Freeman_(Gus)_Hawkins
501277: Augustus_Freeman_Hawkins
501278: Augustus_Freeman_\"Gus\"_Hawkins
501279: Augustus_French
501280: Augustus_Gardner
501281: Augustus_Garland
501282: Augustus_Garrett
501283: Augustus_George_Vernon_Harcourt
501284: Augustus_Gloop
501285: Augustus_Gloop_(character)
501286: Augustus_Glossop_Harris
501287: Augustus_Goessling
501288: Augustus_Gratianus
501289: Augustus_Greely
501290: Augustus_Gregory
501291: Augustus_H._Garland
501292: Augustus_H._Pettibone
501293: Augustus_H._Strong
501294: Augustus_H._Tulk
501295: Augustus_Hall
501296: Augustus_Hand
501297: Augustus_Hare
501298: Augustus_Harris
501299: Augustus_Hart
501300: Augustus_Hascall
501301: Augustus_Hawkins
501302: Augustus_Haynes
501303: Augustus_Heinze
501304: Augustus_Henry
501305: Augustus_Henry,_Duke_of_Grafton
501306: Augustus_Henry_Archibald_Anson
501307: Augustus_Henry_FitzRoy
501308: Augustus_Henry_FitzRoy,_3rd_Duke_of_Grafton
501309: Augustus_Henry_Fitzroy
501310: Augustus_Henry_Fitzroy,_3rd_Duke_of_Grafton
501311: Augustus_Henry_Fitzroy_Grafton
501312: Augustus_Henry_Glossop_Harris
501313: Augustus_Henry_Lane-Fox_Pitt-Rivers
501314: Augustus_Henry_Pitt-Rivers
501315: Augustus_Herman_Pettibone
501316: Augustus_Herring
501317: Augustus_Hervey
501318: Augustus_Hervey,_3rd_Earl_of_Bristol
501319: Augustus_Hervey,_3rd_Earl_of_Bristol.
501320: Augustus_Hill
501321: Augustus_Hill_Garland
501322: Augustus_Hoernle
501323: Augustus_Holland
501324: Augustus_Hooper
501325: Augustus_Hopkins_Strong
501326: Augustus_Hoppin
501327: Augustus_I
501328: Augustus_I,_Elector_of_Saxony
501329: Augustus_II
501330: Augustus_III
501331: Augustus_III,_King_of_Saxony
501332: Augustus_III_of_Poland
501333: Augustus_III_of_Saxony
501334: Augustus_II_of_Poland
501335: Augustus_II_of_Saxony
501336: Augustus_II_the_Strong
501337: Augustus_I_of_Saxony
501338: Augustus_Irvine_Barrow
501339: Augustus_Island
501340: Augustus_J._Thebaud
501341: Augustus_Jackson
501342: Augustus_John
501343: Augustus_John_Cuthbert_Hare
501344: Augustus_John_Hervey,_3rd_Earl_of_Bristol
501345: Augustus_Jones
501346: Augustus_Joseph_Nicholas_Burke
501347: Augustus_Juilliard
501348: Augustus_Jules_Bouvier
501349: Augustus_Kavel
501350: Augustus_Kenderdine
501351: Augustus_Keppel
501352: Augustus_Keppel,_1st_Viscount_Keppel
501353: Augustus_Keppel,_5th_Earl_of_Albemarle
501354: Augustus_Keppel,_Viscount,_Baron_Elden_Keppel
501355: Augustus_Keppel,_Viscount_Keppel
501356: Augustus_Keppel_Stephenson
501357: Augustus_Kilty
501358: Augustus_Kountze
501359: Augustus_Kuper
501360: Augustus_L._Hart
501361: Augustus_L._Perrill
501362: Augustus_L._Rhodes
501363: Augustus_LePlongeon
501364: Augustus_Le_Plongeon
501365: Augustus_Leopold_Egg
501366: Augustus_Leopold_Kuper
501367: Augustus_Loftus
501368: Augustus_Long
501369: Augustus_Louis,_Prince_of_Anhalt-Köthen
501370: Augustus_Love
501371: Augustus_Lowell
501372: Augustus_Ludlow
501373: Augustus_Lukeman
501374: Augustus_Lutheran_Church
501375: Augustus_M._Toplady
501376: Augustus_Margary
501377: Augustus_Maria_Bernard_Anthony_John_Gebhard_Toebbe
501378: Augustus_Martin
501379: Augustus_Matthiessen
501380: Augustus_Maxwell
501381: Augustus_Mayhew
501382: Augustus_McCloskey
501383: Augustus_McCrae
501384: Augustus_Meineke
501385: Augustus_Meredith_Adisa_Akinloye
501386: Augustus_Merrimon
501387: Augustus_Meyers
501388: Augustus_Molade_Akiwumi
501389: Augustus_Mongredien
501390: Augustus_Montagu_Toplady
501391: Augustus_Montague_Toplady
501392: Augustus_Moore_Daniel
501393: Augustus_Moore_Herring
501394: Augustus_Mulready
501395: Augustus_N._Allen
501396: Augustus_N._Hand
501397: Augustus_N._Martin
501398: Augustus_Newton_Martin
501399: Augustus_Nicholas_Burke
501400: Augustus_Noble_Hand
501401: Augustus_Nuwagaba
501402: Augustus_O._Bacon
501403: Augustus_O._Bourn
501404: Augustus_O._Stanley
501405: Augustus_Obuadum_Tanoh
501406: Augustus_Octavius_Bacon
501407: Augustus_Orlebar
501408: Augustus_Osborn_Bourn
501409: Augustus_Owsley_Stanley
501410: Augustus_Owsley_Stanley_III
501411: Augustus_P._Cooke
501412: Augustus_P._Gardner
501413: Augustus_P._Hascall
501414: Augustus_P._Martin
501415: Augustus_Pablo
501416: Augustus_Paget
501417: Augustus_Peabody_Gardner
501418: Augustus_Pearl_Martin
501419: Augustus_Perrill
501420: Augustus_Peter_Arkwright
501421: Augustus_Pettibone
501422: Augustus_Phillips
501423: Augustus_Pinochet
501424: Augustus_Pitt-Rivers
501425: Augustus_Pitt_Rivers
501426: Augustus_Porter
501427: Augustus_Porter_(disambiguation)
501428: Augustus_Porter_Hascall
501429: Augustus_Pugin
501430: Augustus_Quirinus_Bachmann
501431: Augustus_Quirinus_Rivinus
501432: Augustus_R._Johnson_Health_Science_and_Engineering_Magnet_High_School
501433: Augustus_R._Sollers
501434: Augustus_R._Wright
501435: Augustus_Radcliffe_Grote
501436: Augustus_Raymond_Margary
501437: Augustus_Rhodes
501438: Augustus_Rhodes_Sollers
501439: Augustus_Richard_Norton
501440: Augustus_Rivers_Thompson
501441: Augustus_Robert_Buckland
501442: Augustus_Romaldus_Wright
501443: Augustus_Rookwood
501444: Augustus_Rotundus
501445: Augustus_Roy_Knabenshue
501446: Augustus_S.F.X._Van_Dusen
501447: Augustus_S._F._X._Van_Dusen
501448: Augustus_S._Merrimon
501449: Augustus_S._Porter
501450: Augustus_SFX_Van_Dusen
501451: Augustus_S_F_X_Van_Dusen
501452: Augustus_Saint-Gaudens
501453: Augustus_Saint_Gaudens
501454: Augustus_Sala
501455: Augustus_Schell
501456: Augustus_Schoonmaker
501457: Augustus_Schoonmaker,_Jr.
501458: Augustus_Seymour_Porter
501459: Augustus_Shears
501460: Augustus_Short
501461: Augustus_Siebe
501462: Augustus_Smith
501463: Augustus_Snodgrass
501464: Augustus_Sollers
501465: Augustus_Spence
